CustomerID,CustomerName,City,State,Country,Segment,JoinDate,OrderID,CustomerID,ProductID,OrderDate,Quantity,Sales,Discount,Profit,Region,ProductID,Category,SubCategory,ProductName,Brand,Cost,SellingPrice,EmployeeID,Manager,Department,Region,Month,SalesTarget,ProfitTarget,ReturnID,OrderID,Reason,ReturnDate
CUST-128,Customer 128,Chicago,IL,United States,Consumer,09-11-22,ORD-1268,CUST-128,PROD-7545,30-07-24,4,1260,0.1,260,Central,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-101,Alice Smith,Sales - Corporate,Central,July,10433,2086.6,,ORD-1268,,
CUST-129,Customer 129,Houston,TX,United States,Home Office,04-04-23,ORD-1269,CUST-129,PROD-4762,16-08-24,1,120,0.2,20,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-102,Bob Jones,Sales - Consumer,South,August,6169,1233.8,,ORD-1269,,
CUST-100,Customer 100,New York,NY,United States,Home Office,16-01-23,ORD-1270,CUST-100,PROD-6243,30-10-24,4,54,0.1,22,East,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-103,Charlie Brown,Sales - Home Office,East,October,6283,1256.6,,ORD-1270,,
CUST-101,Customer 101,Philadelphia,PA,United States,Home Office,08-07-23,ORD-1271,CUST-101,PROD-4002,04-05-24,1,10.8,0.1,4.8,East,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-104,Diana Prince,Sales - Enterprise,East,May,8471,1694.2,,ORD-1271,,
CUST-102,Customer 102,Houston,TX,United States,Consumer,09-05-23,ORD-1272,CUST-102,PROD-6243,20-02-24,3,45,0,21,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-101,Alice Smith,Sales - Corporate,South,February,11397,2279.4,,ORD-1272,,
CUST-103,Customer 103,Philadelphia,PA,United States,Consumer,24-09-22,ORD-1273,CUST-103,PROD-3235,21-02-24,2,40,0.2,10,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-102,Bob Jones,Sales - Consumer,East,February,10017,2003.4,,ORD-1273,,
CUST-104,Customer 104,Phoenix,AZ,United States,Consumer,12-07-23,ORD-1274,CUST-104,PROD-5033,11-07-24,2,1680,0.3,-220,West,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-103,Charlie Brown,Sales - Home Office,West,July,12462,2492.4,,ORD-1274,,
CUST-105,Customer 105,New York,NY,United States,Consumer,16-06-23,ORD-1275,CUST-105,PROD-5033,22-11-24,4,3360,0.3,-440,East,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-104,Diana Prince,Sales - Enterprise,East,November,9283,1856.6,,ORD-1275,,
CUST-106,Customer 106,Houston,TX,United States,Consumer,19-08-23,ORD-1276,CUST-106,PROD-2363,01-08-24,4,1440,0.2,160,South,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,South,August,5162,1032.4,,ORD-1276,,
CUST-107,Customer 107,San Diego,CA,United States,Corporate,23-10-22,ORD-1277,CUST-107,PROD-8837,01-07-24,1,10,0,5,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,West,July,5581,1116.2,RET-5277,ORD-1277,Defective,06-07-24
CUST-108,Customer 108,San Diego,CA,United States,Home Office,02-07-23,ORD-1278,CUST-108,PROD-4762,04-12-24,1,150,0,50,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-103,Charlie Brown,Sales - Home Office,West,December,5689,1137.8,,ORD-1278,,
CUST-109,Customer 109,San Antonio,TX,United States,Corporate,20-05-23,ORD-1279,CUST-109,PROD-4002,09-06-24,5,54,0.1,24,South,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-104,Diana Prince,Sales - Enterprise,South,June,7539,1507.8,,ORD-1279,,
CUST-110,Customer 110,Dallas,TX,United States,Consumer,14-11-22,ORD-1280,CUST-110,PROD-7545,22-01-24,3,840,0.2,90,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-101,Alice Smith,Sales - Corporate,South,January,6753,1350.6,,ORD-1280,,
CUST-111,Customer 111,New York,NY,United States,Home Office,18-09-22,ORD-1281,CUST-111,PROD-7105,11-12-24,5,5000,0,1005,East,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-102,Bob Jones,Sales - Consumer,East,December,11304,2260.8,,ORD-1281,,
CUST-112,Customer 112,Houston,TX,United States,Home Office,01-11-22,ORD-1282,CUST-112,PROD-6243,27-03-24,1,10.5,0.3,2.5,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-103,Charlie Brown,Sales - Home Office,South,March,5572,1114.4,,ORD-1282,,
CUST-113,Customer 113,San Jose,CA,United States,Home Office,08-04-23,ORD-1283,CUST-113,PROD-7105,27-03-24,2,1800,0.1,202,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-104,Diana Prince,Sales - Enterprise,West,March,6517,1303.4,,ORD-1283,,
CUST-114,Customer 114,New York,NY,United States,Corporate,18-10-22,ORD-1284,CUST-114,PROD-2363,06-01-24,1,405,0.1,85,East,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,East,January,11985,2397,,ORD-1284,,
CUST-115,Customer 115,Chicago,IL,United States,Consumer,10-04-23,ORD-1285,CUST-115,PROD-8837,27-03-24,4,32,0.2,12,Central,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,Central,March,5610,1122,RET-5285,ORD-1285,Not as Described,29-03-24
CUST-116,Customer 116,San Antonio,TX,United States,Consumer,04-09-23,ORD-1286,CUST-116,PROD-8837,03-06-24,4,36,0.1,16,South,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-103,Charlie Brown,Sales - Home Office,South,June,10774,2154.8,,ORD-1286,,
CUST-117,Customer 117,Phoenix,AZ,United States,Home Office,22-02-23,ORD-1287,CUST-117,PROD-4762,26-04-24,5,750,0,250,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,West,April,11823,2364.6,,ORD-1287,,
CUST-118,Customer 118,San Jose,CA,United States,Consumer,20-07-23,ORD-1288,CUST-118,PROD-4762,05-09-24,4,600,0,200,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-101,Alice Smith,Sales - Corporate,West,September,6577,1315.4,,ORD-1288,,
CUST-119,Customer 119,Philadelphia,PA,United States,Home Office,19-12-22,ORD-1289,CUST-119,PROD-8837,30-03-24,3,24,0.2,9,East,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,East,March,11852,2370.4,,ORD-1289,,
CUST-120,Customer 120,San Diego,CA,United States,Corporate,16-09-23,ORD-1290,CUST-120,PROD-7105,24-10-24,1,800,0.2,1,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-103,Charlie Brown,Sales - Home Office,West,October,13078,2615.6,,ORD-1290,,
CUST-121,Customer 121,San Diego,CA,United States,Corporate,13-08-23,ORD-1291,CUST-121,PROD-2363,12-11-24,3,1350,0,390,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-104,Diana Prince,Sales - Enterprise,West,November,5258,1051.6,,ORD-1291,,
CUST-122,Customer 122,San Diego,CA,United States,Corporate,16-02-23,ORD-1292,CUST-122,PROD-6243,09-05-24,4,42,0.3,10,West,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-101,Alice Smith,Sales - Corporate,West,May,8690,1738,,ORD-1292,,
CUST-123,Customer 123,Philadelphia,PA,United States,Corporate,21-01-23,ORD-1293,CUST-123,PROD-3235,02-10-24,1,20,0.2,5,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-102,Bob Jones,Sales - Consumer,East,October,10108,2021.6,,ORD-1293,,
CUST-124,Customer 124,Los Angeles,CA,United States,Corporate,13-02-23,ORD-1294,CUST-124,PROD-4002,29-02-24,5,60,0,30,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-103,Charlie Brown,Sales - Home Office,West,February,11274,2254.8,,ORD-1294,,
CUST-125,Customer 125,Dallas,TX,United States,Corporate,23-04-23,ORD-1295,CUST-125,PROD-6243,13-05-24,4,60,0,28,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-104,Diana Prince,Sales - Enterprise,South,May,5264,1052.8,,ORD-1295,,
CUST-126,Customer 126,Los Angeles,CA,United States,Corporate,25-02-23,ORD-1296,CUST-126,PROD-3235,01-03-24,2,40,0.2,10,West,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-101,Alice Smith,Sales - Corporate,West,March,7504,1500.8,,ORD-1296,,
CUST-127,Customer 127,Los Angeles,CA,United States,Corporate,16-05-23,ORD-1297,CUST-127,PROD-2363,17-03-24,5,1575,0.3,-25,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-102,Bob Jones,Sales - Consumer,West,March,8831,1766.2,RET-5297,ORD-1297,Defective,23-03-24
CUST-128,Customer 128,Chicago,IL,United States,Corporate,14-08-23,ORD-1298,CUST-128,PROD-8837,03-11-24,2,16,0.2,6,Central,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-103,Charlie Brown,Sales - Home Office,Central,November,12096,2419.2,,ORD-1298,,
CUST-129,Customer 129,Philadelphia,PA,United States,Consumer,03-11-22,ORD-1299,CUST-129,PROD-8837,18-04-24,3,24,0.2,9,East,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-104,Diana Prince,Sales - Enterprise,East,April,13915,2783,,ORD-1299,,
CUST-100,Customer 100,Los Angeles,CA,United States,Corporate,19-01-23,ORD-1300,CUST-100,PROD-4002,05-06-24,1,8.4,0.3,2.4,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-101,Alice Smith,Sales - Corporate,West,June,11144,2228.8,,ORD-1300,,
CUST-101,Customer 101,San Antonio,TX,United States,Home Office,19-07-23,ORD-1301,CUST-101,PROD-7545,05-01-24,5,1400,0.2,150,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-102,Bob Jones,Sales - Consumer,South,January,14528,2905.6,,ORD-1301,,
CUST-102,Customer 102,Houston,TX,United States,Corporate,16-08-23,ORD-1302,CUST-102,PROD-3235,21-12-24,2,40,0.2,10,South,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-103,Charlie Brown,Sales - Home Office,South,December,9741,1948.2,,ORD-1302,,
CUST-103,Customer 103,San Antonio,TX,United States,Home Office,25-06-23,ORD-1303,CUST-103,PROD-2363,20-12-24,4,1800,0,520,South,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-104,Diana Prince,Sales - Enterprise,South,December,14031,2806.2,,ORD-1303,,
CUST-104,Customer 104,Chicago,IL,United States,Corporate,25-10-22,ORD-1304,CUST-104,PROD-7105,25-03-24,2,1800,0.1,202,Central,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,Central,March,6750,1350,,ORD-1304,,
CUST-105,Customer 105,Dallas,TX,United States,Home Office,06-06-23,ORD-1305,CUST-105,PROD-7105,02-10-24,1,800,0.2,1,South,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-102,Bob Jones,Sales - Consumer,South,October,6531,1306.2,,ORD-1305,,
CUST-106,Customer 106,Houston,TX,United States,Corporate,27-05-23,ORD-1306,CUST-106,PROD-5033,13-11-24,1,840,0.3,-110,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-103,Charlie Brown,Sales - Home Office,South,November,11816,2363.2,,ORD-1306,,
CUST-107,Customer 107,Dallas,TX,United States,Corporate,05-03-23,ORD-1307,CUST-107,PROD-6243,05-11-24,3,40.5,0.1,16.5,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-104,Diana Prince,Sales - Enterprise,South,November,5040,1008,RET-5307,ORD-1307,Late Delivery,18-11-24
CUST-108,Customer 108,San Diego,CA,United States,Corporate,28-09-22,ORD-1308,CUST-108,PROD-2363,05-05-24,1,315,0.3,-5,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,West,May,8198,1639.6,,ORD-1308,,
CUST-109,Customer 109,New York,NY,United States,Corporate,30-12-22,ORD-1309,CUST-109,PROD-8837,05-02-24,2,20,0,10,East,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,East,February,5660,1132,RET-5309,ORD-1309,Late Delivery,11-02-24
CUST-110,Customer 110,Chicago,IL,United States,Consumer,07-03-23,ORD-1310,CUST-110,PROD-6243,20-11-24,2,21,0.3,5,Central,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-103,Charlie Brown,Sales - Home Office,Central,November,12468,2493.6,,ORD-1310,,
CUST-111,Customer 111,San Diego,CA,United States,Corporate,10-07-23,ORD-1311,CUST-111,PROD-4002,23-06-24,1,9.6,0.2,3.6,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-104,Diana Prince,Sales - Enterprise,West,June,11748,2349.6,,ORD-1311,,
CUST-112,Customer 112,Phoenix,AZ,United States,Home Office,17-08-23,ORD-1312,CUST-112,PROD-7105,03-10-24,3,2100,0.3,-297,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,West,October,6846,1369.2,,ORD-1312,,
CUST-113,Customer 113,Houston,TX,United States,Corporate,10-07-23,ORD-1313,CUST-113,PROD-2363,08-03-24,2,720,0.2,80,South,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-102,Bob Jones,Sales - Consumer,South,March,14984,2996.8,,ORD-1313,,
CUST-114,Customer 114,Philadelphia,PA,United States,Corporate,22-02-23,ORD-1314,CUST-114,PROD-7545,02-06-24,5,1225,0.3,-25,East,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-103,Charlie Brown,Sales - Home Office,East,June,13921,2784.2,,ORD-1314,,
CUST-115,Customer 115,Chicago,IL,United States,Corporate,23-06-23,ORD-1315,CUST-115,PROD-3235,19-04-24,3,52.5,0.3,7.5,Central,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-104,Diana Prince,Sales - Enterprise,Central,April,11892,2378.4,,ORD-1315,,
CUST-116,Customer 116,New York,NY,United States,Consumer,19-03-23,ORD-1316,CUST-116,PROD-7545,19-02-24,3,735,0.3,-15,East,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-101,Alice Smith,Sales - Corporate,East,February,9987,1997.4,,ORD-1316,,
CUST-117,Customer 117,San Antonio,TX,United States,Consumer,22-01-23,ORD-1317,CUST-117,PROD-2363,11-07-24,3,1215,0.1,255,South,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-102,Bob Jones,Sales - Consumer,South,July,11376,2275.2,,ORD-1317,,
CUST-118,Customer 118,Phoenix,AZ,United States,Consumer,14-08-23,ORD-1318,CUST-118,PROD-3235,18-01-24,3,60,0.2,15,West,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-103,Charlie Brown,Sales - Home Office,West,January,5182,1036.4,,ORD-1318,,
CUST-119,Customer 119,Chicago,IL,United States,Home Office,26-10-22,ORD-1319,CUST-119,PROD-7545,07-05-24,1,245,0.3,-5,Central,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-104,Diana Prince,Sales - Enterprise,Central,May,13210,2642,,ORD-1319,,
CUST-120,Customer 120,San Diego,CA,United States,Consumer,07-06-23,ORD-1320,CUST-120,PROD-7105,25-09-24,5,4500,0.1,505,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,West,September,11246,2249.2,,ORD-1320,,
CUST-121,Customer 121,Phoenix,AZ,United States,Consumer,12-10-22,ORD-1321,CUST-121,PROD-8837,23-06-24,5,40,0.2,15,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,West,June,5726,1145.2,RET-5321,ORD-1321,Late Delivery,26-06-24
CUST-122,Customer 122,Los Angeles,CA,United States,Corporate,04-11-22,ORD-1322,CUST-122,PROD-8837,10-06-24,5,40,0.2,15,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-103,Charlie Brown,Sales - Home Office,West,June,6774,1354.8,,ORD-1322,,
CUST-123,Customer 123,Houston,TX,United States,Consumer,11-02-23,ORD-1323,CUST-123,PROD-4762,28-11-24,1,120,0.2,20,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,November,10889,2177.8,,ORD-1323,,
CUST-124,Customer 124,Dallas,TX,United States,Corporate,21-11-22,ORD-1324,CUST-124,PROD-5033,27-11-24,2,1920,0.2,20,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-101,Alice Smith,Sales - Corporate,South,November,12544,2508.8,,ORD-1324,,
CUST-125,Customer 125,Chicago,IL,United States,Corporate,22-04-23,ORD-1325,CUST-125,PROD-7545,27-04-24,3,735,0.3,-15,Central,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-102,Bob Jones,Sales - Consumer,Central,April,11439,2287.8,,ORD-1325,,
CUST-126,Customer 126,Dallas,TX,United States,Corporate,30-12-22,ORD-1326,CUST-126,PROD-3235,23-08-24,5,100,0.2,25,South,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-103,Charlie Brown,Sales - Home Office,South,August,10476,2095.2,,ORD-1326,,
CUST-127,Customer 127,New York,NY,United States,Home Office,13-02-23,ORD-1327,CUST-127,PROD-5033,06-10-24,4,4800,0,1000,East,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-104,Diana Prince,Sales - Enterprise,East,October,6130,1226,,ORD-1327,,
CUST-128,Customer 128,Chicago,IL,United States,Consumer,14-09-22,ORD-1328,CUST-128,PROD-5033,14-03-24,2,2160,0.1,260,Central,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-101,Alice Smith,Sales - Corporate,Central,March,8259,1651.8,,ORD-1328,,
CUST-129,Customer 129,Chicago,IL,United States,Home Office,21-04-23,ORD-1329,CUST-129,PROD-6243,21-06-24,3,31.5,0.3,7.5,Central,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-102,Bob Jones,Sales - Consumer,Central,June,6141,1228.2,,ORD-1329,,
CUST-100,Customer 100,New York,NY,United States,Home Office,08-12-22,ORD-1330,CUST-100,PROD-3235,05-06-24,4,100,0,40,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-103,Charlie Brown,Sales - Home Office,East,June,14783,2956.6,,ORD-1330,,
CUST-101,Customer 101,Houston,TX,United States,Home Office,20-04-23,ORD-1331,CUST-101,PROD-4762,21-07-24,3,360,0.2,60,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,July,6829,1365.8,,ORD-1331,,
CUST-102,Customer 102,San Diego,CA,United States,Corporate,01-04-23,ORD-1332,CUST-102,PROD-7545,26-04-24,4,1400,0,400,West,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-101,Alice Smith,Sales - Corporate,West,April,6900,1380,,ORD-1332,,
CUST-103,Customer 103,San Diego,CA,United States,Home Office,19-07-23,ORD-1333,CUST-103,PROD-5033,16-03-24,3,3240,0.1,390,West,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-102,Bob Jones,Sales - Consumer,West,March,9458,1891.6,,ORD-1333,,
CUST-104,Customer 104,San Jose,CA,United States,Home Office,22-11-22,ORD-1334,CUST-104,PROD-6243,19-09-24,5,67.5,0.1,27.5,West,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-103,Charlie Brown,Sales - Home Office,West,September,9009,1801.8,,ORD-1334,,
CUST-105,Customer 105,Phoenix,AZ,United States,Corporate,23-05-23,ORD-1335,CUST-105,PROD-4002,23-12-24,4,43.2,0.1,19.2,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-104,Diana Prince,Sales - Enterprise,West,December,11139,2227.8,,ORD-1335,,
CUST-106,Customer 106,Houston,TX,United States,Consumer,07-06-23,ORD-1336,CUST-106,PROD-7545,12-08-24,5,1750,0,500,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-101,Alice Smith,Sales - Corporate,South,August,7352,1470.4,,ORD-1336,,
CUST-107,Customer 107,Philadelphia,PA,United States,Consumer,10-09-22,ORD-1337,CUST-107,PROD-4002,09-12-24,2,21.6,0.1,9.6,East,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-102,Bob Jones,Sales - Consumer,East,December,6439,1287.8,,ORD-1337,,
CUST-108,Customer 108,San Jose,CA,United States,Consumer,18-10-22,ORD-1338,CUST-108,PROD-4002,22-01-24,4,38.4,0.2,14.4,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-103,Charlie Brown,Sales - Home Office,West,January,8456,1691.2,,ORD-1338,,
CUST-109,Customer 109,San Diego,CA,United States,Consumer,23-08-22,ORD-1339,CUST-109,PROD-4762,21-04-24,4,480,0.2,80,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,West,April,11652,2330.4,,ORD-1339,,
CUST-110,Customer 110,Los Angeles,CA,United States,Corporate,18-01-23,ORD-1340,CUST-110,PROD-4762,01-06-24,5,600,0.2,100,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-101,Alice Smith,Sales - Corporate,West,June,7567,1513.4,RET-5340,ORD-1340,Defective,07-06-24
CUST-111,Customer 111,Houston,TX,United States,Corporate,30-04-23,ORD-1341,CUST-111,PROD-6243,05-03-24,2,24,0.2,8,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-102,Bob Jones,Sales - Consumer,South,March,6708,1341.6,,ORD-1341,,
CUST-112,Customer 112,Philadelphia,PA,United States,Consumer,21-01-23,ORD-1342,CUST-112,PROD-7105,06-01-24,2,1400,0.3,-198,East,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-103,Charlie Brown,Sales - Home Office,East,January,5882,1176.4,,ORD-1342,,
CUST-113,Customer 113,Houston,TX,United States,Corporate,25-03-23,ORD-1343,CUST-113,PROD-4762,07-09-24,1,135,0.1,35,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,September,7454,1490.8,,ORD-1343,,
CUST-114,Customer 114,Dallas,TX,United States,Home Office,25-01-23,ORD-1344,CUST-114,PROD-5033,28-06-24,3,3240,0.1,390,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-101,Alice Smith,Sales - Corporate,South,June,9699,1939.8,,ORD-1344,,
CUST-115,Customer 115,Houston,TX,United States,Home Office,24-09-22,ORD-1345,CUST-115,PROD-6243,12-06-24,4,60,0,28,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-102,Bob Jones,Sales - Consumer,South,June,13016,2603.2,,ORD-1345,,
CUST-116,Customer 116,New York,NY,United States,Home Office,23-07-23,ORD-1346,CUST-116,PROD-4002,21-10-24,5,60,0,30,East,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-103,Charlie Brown,Sales - Home Office,East,October,14134,2826.8,,ORD-1346,,
CUST-117,Customer 117,San Antonio,TX,United States,Corporate,02-09-23,ORD-1347,CUST-117,PROD-4762,15-12-24,3,405,0.1,105,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,December,7953,1590.6,,ORD-1347,,
CUST-118,Customer 118,Phoenix,AZ,United States,Corporate,08-04-23,ORD-1348,CUST-118,PROD-8837,01-06-24,1,9,0.1,4,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-101,Alice Smith,Sales - Corporate,West,June,12470,2494,,ORD-1348,,
CUST-119,Customer 119,Los Angeles,CA,United States,Corporate,03-06-23,ORD-1349,CUST-119,PROD-4762,23-11-24,3,450,0,150,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-102,Bob Jones,Sales - Consumer,West,November,8363,1672.6,,ORD-1349,,
CUST-120,Customer 120,New York,NY,United States,Home Office,18-08-23,ORD-1350,CUST-120,PROD-7105,21-05-24,1,700,0.3,-99,East,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-103,Charlie Brown,Sales - Home Office,East,May,8175,1635,,ORD-1350,,
CUST-121,Customer 121,Los Angeles,CA,United States,Corporate,05-09-22,ORD-1351,CUST-121,PROD-4762,17-09-24,3,360,0.2,60,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,West,September,8655,1731,,ORD-1351,,
CUST-122,Customer 122,Los Angeles,CA,United States,Consumer,25-07-23,ORD-1352,CUST-122,PROD-8837,24-03-24,2,14,0.3,4,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-101,Alice Smith,Sales - Corporate,West,March,10776,2155.2,,ORD-1352,,
CUST-123,Customer 123,San Jose,CA,United States,Corporate,20-03-23,ORD-1353,CUST-123,PROD-2363,18-11-24,5,1575,0.3,-25,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-102,Bob Jones,Sales - Consumer,West,November,7555,1511,,ORD-1353,,
CUST-124,Customer 124,Chicago,IL,United States,Home Office,27-05-23,ORD-1354,CUST-124,PROD-8837,25-02-24,5,40,0.2,15,Central,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-103,Charlie Brown,Sales - Home Office,Central,February,6588,1317.6,,ORD-1354,,
CUST-125,Customer 125,New York,NY,United States,Consumer,19-04-23,ORD-1355,CUST-125,PROD-3235,26-09-24,5,100,0.2,25,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-104,Diana Prince,Sales - Enterprise,East,September,12480,2496,,ORD-1355,,
CUST-126,Customer 126,New York,NY,United States,Home Office,01-09-23,ORD-1356,CUST-126,PROD-2363,02-02-24,2,630,0.3,-10,East,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,East,February,10575,2115,,ORD-1356,,
